Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,01012024,1854021525,0002356
Trade Date <01-JAN-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,2167,TITAGARH,EQ,829383,274104,33.05
20,2168,TITAN,EQ,286683,148466,51.79
20,2169,TMB,EQ,101232,68215,67.38
20,2170,TNIDETF,EQ,43236,29514,68.26
20,2171,TNPETRO,EQ,440741,186863,42.40
20,2172,TNPL,EQ,281631,138300,49.11
20,2173,TNTELE,EQ,70369,55797,79.29
20,2174,TOKYOPLAST,EQ,10795,7605,70.45
20,2175,TORNTPHARM,EQ,99208,32706,32.97
20,2176,TORNTPOWER,EQ,329025,117454,35.70
20,2177,TOTAL,EQ,131809,56732,43.04
20,2178,TPLPLASTEH,EQ,211418,67841,32.09
20,2179,TRACXN,EQ,1848437,823396,44.55
20,2180,TRANSTEEL,SM,26000,16000,61.54
20,2181,TREEHOUSE,EQ,71710,56739,79.12
20,2182,TREL,EQ,561335,388310,69.18
20,2183,TRENT,EQ,421730,233544,55.38
20,2184,TRF,EQ,54275,30283,55.80
20,2185,TRIDENT,EQ,8865901,3932934,44.36
20,2186,TRIDHYA,SM,21000,12000,57.14
20,2187,TRIGYN,EQ,200856,103348,51.45
20,2188,TRIL,EQ,784680,244006,31.10
20,2189,TRITURBINE,EQ,148288,58121,39.19
20,2190,TRIVENI,EQ,518097,185136,35.73
20,2191,TRU,EQ,4202718,1085318,25.82
20,2192,TTKHLTCARE,EQ,6990,4274,61.14
20,2193,TTKPRESTIG,EQ,53318,29908,56.09
20,2194,TTL,EQ,174632,105091,60.18
20,2195,TTML,EQ,2624139,1166997,44.47
20,2196,TV18BRDCST,EQ,15907631,5754816,36.18
20,2197,TVSELECT,EQ,93155,35264,37.86
20,2198,TVSHLTD,EQ,9432,4724,50.08
20,2199,TVSHLTD,P1,68951,66835,96.93
20,2200,TVSMOTOR,EQ,474552,186136,39.22
20,2201,TVSSCS,EQ,453389,241020,53.16
20,2202,TVSSRICHAK,EQ,4152,2351,56.62
20,2203,TVTODAY,EQ,202009,111458,55.17
20,2204,UBL,EQ,364690,172365,47.26
20,2205,UCAL,EQ,49648,26486,53.35
20,2206,UCL,SM,4000,2000,50.00
20,2207,UCOBANK,EQ,8350081,2525205,30.24
20,2208,UDS,EQ,308195,177862,57.71
20,2209,UFLEX,EQ,150138,63019,41.97
20,2210,UFO,EQ,222899,133762,60.01
20,2211,UGARSUGAR,EQ,348072,151581,43.55
20,2212,UGROCAP,EQ,176084,112581,63.94
20,2213,UGROCAP,N1,95,95,100.00
20,2214,UGROCAP,N4,304,304,100.00
20,2215,UGROCAP,N5,20,20,100.00
20,2216,UJJIVAN,EQ,444423,231928,52.19
20,2217,UJJIVANSFB,EQ,6284431,3028392,48.19
20,2218,ULTRACEMCO,EQ,97677,31571,32.32
20,2219,UMA,SM,24000,20000,83.33
20,2220,UMAEXPORTS,EQ,492711,275014,55.82
20,2221,UMANGDAIRY,EQ,76584,47301,61.76
20,2222,UNICHEMLAB,EQ,23267,12319,52.95
20,2223,UNIDT,EQ,189698,81287,42.85
20,2224,UNIENTER,EQ,24795,7759,31.29
20,2225,UNIHEALTH,SM,19000,12000,63.16
20,2226,UNIONBANK,EQ,8090321,3701573,45.75
20,2227,UNIPARTS,EQ,144244,76275,52.88
20,2228,UNITEDPOLY,EQ,19845,8151,41.07
20,2229,UNITEDTEA,EQ,4729,3994,84.46
20,2230,UNIVCABLES,EQ,19291,8498,44.05
20,2231,UNIVPHOTO,EQ,8230,5273,64.07
20,2232,UNOMINDA,EQ,398958,182134,45.65
20,2233,UPL,EQ,2825708,1218085,43.11
20,2234,URAVI,EQ,4210,1305,31.00
20,2235,URBAN,SM,7200,7200,100.00
20,2236,URJA,EQ,13101751,4400747,33.59
20,2237,USASEEDS,SM,3000,2100,70.00
20,2238,USHAMART,EQ,1013803,448402,44.23
20,2239,USK,EQ,1088784,488085,44.83
20,2240,UTIAMC,EQ,86351,44233,51.22
20,2241,UTIBANKETF,EQ,873162,848828,97.21
20,2242,UTINEXT50,EQ,44131,27667,62.69
20,2243,UTINIFTETF,EQ,116965,97027,82.95
20,2244,UTISENSETF,EQ,1126,998,88.63
20,2245,UTISXN50,EQ,1178,1117,94.82
20,2246,UTKARSHBNK,EQ,3444701,1703593,49.46
20,2247,UTTAMSUGAR,EQ,289912,102533,35.37
20,2248,UWCSL,SM,2000,2000,100.00
20,2249,V2RETAIL,EQ,59893,51429,85.87
20,2250,VADILALIND,EQ,25289,6761,26.73
20,2251,VAIBHAVGBL,EQ,195171,107435,55.05
20,2252,VAISHALI,EQ,79552,51797,65.11
20,2253,VAKRANGEE,EQ,14403036,5650373,39.23
20,2254,VALIANTLAB,EQ,155446,101755,65.46
20,2255,VALIANTORG,EQ,72095,36785,51.02
20,2256,VARDHACRLC,EQ,287292,107111,37.28
20,2257,VARROC,EQ,316566,140979,44.53
20,2258,VASA,SM,4000,4000,100.00
20,2259,VASCONEQ,EQ,3633251,1920730,52.87
20,2260,VASWANI,EQ,834627,408556,48.95
20,2261,VBL,EQ,789487,389456,49.33
20,2262,VCL,EQ,949953,612537,64.48
20,2263,VEDL,EQ,6352734,2928439,46.10
20,2264,VEEKAYEM,SM,10000,2000,20.00
20,2265,VENKEYS,EQ,25220,10845,43.00
20,2266,VENUSPIPES,EQ,78648,37252,47.37
20,2267,VENUSREM,EQ,96527,48958,50.72
20,2268,VERANDA,EQ,132471,49254,37.18
20,2269,VERTOZ,EQ,189093,15734,8.32
20,2270,VESUVIUS,EQ,4007,1995,49.79
20,2271,VETO,EQ,82134,43760,53.28
20,2272,VGUARD,EQ,229908,129142,56.17
20,2273,VHL,EQ,981,578,58.92
20,2274,VIAZ,ST,24000,24000,100.00
20,2275,VIDHIING,EQ,12486,7466,59.79
20,2276,VIJAYA,EQ,304374,125129,41.11
20,2277,VIJIFIN,EQ,143742,130280,90.63
20,2278,VIKASECO,EQ,13961721,7447791,53.34
20,2279,VIKASLIFE,EQ,9114828,4319008,47.38
20,2280,VILINBIO,SM,12000,12000,100.00
20,2281,VIMTALABS,EQ,23744,11635,49.00
20,2282,VINATIORGA,EQ,68272,34133,50.00
20,2283,VINDHYATEL,EQ,8994,4630,51.48
20,2284,VINEETLAB,EQ,248631,99570,40.05
20,2285,VINSYS,SM,15500,12500,80.65
20,2286,VINYAS,SM,14400,8800,61.11
20,2287,VINYLINDIA,EQ,41356,14304,34.59
20,2288,VIPCLOTHNG,EQ,947129,461540,48.73
20,2289,VIPIND,EQ,868087,401128,46.21
20,2290,VIPULLTD,EQ,64272,51070,79.46
20,2291,VIRINCHI,EQ,204238,151936,74.39
20,2292,VISAKAIND,EQ,633488,295330,46.62
20,2293,VISHNU,EQ,149225,89189,59.77
20,2294,VISHNUINFR,SM,58000,42000,72.41
20,2295,VISHWARAJ,EQ,1435351,671563,46.79
20,2296,VITAL,SM,43200,36000,83.33
20,2297,VIVIANA,SM,41000,39000,95.12
20,2298,VIVIDHA,EQ,2118383,1078224,50.90
20,2299,VLEGOV,EQ,3129648,1420716,45.40
20,2300,VLSFINANCE,EQ,62505,34606,55.37
20,2301,VMARCIND,SM,14000,12000,85.71
20,2302,VMART,EQ,17595,12353,70.21
20,2303,VOLTAMP,EQ,31720,8245,25.99
20,2304,VOLTAS,EQ,764752,410672,53.70
20,2305,VPRPL,EQ,1462415,652510,44.62
20,2306,VRLLOG,EQ,33120,15787,47.67
20,2307,VSCL,SM,6000,6000,100.00
20,2308,VSSL,EQ,97660,43921,44.97
20,2309,VSTIND,EQ,4001,2217,55.41
20,2310,VSTTILLERS,EQ,22870,6791,29.69
20,2311,VTL,EQ,178750,97165,54.36
20,2312,WABAG,EQ,195845,70783,36.14
20,2313,WALCHANNAG,EQ,151342,101424,67.02
20,2314,WEBELSOLAR,EQ,293638,162053,55.19
20,2315,WEL,EQ,5661,3727,65.84
20,2316,WELCORP,EQ,1790229,781853,43.67
20,2317,WELENT,EQ,327076,165961,50.74
20,2318,WELSPUNLIV,EQ,1426474,718550,50.37
20,2319,WENDT,EQ,860,407,47.33
20,2320,WESTLIFE,EQ,44169,24634,55.77
20,2321,WHEELS,EQ,24459,17966,73.45
20,2322,WHIRLPOOL,EQ,44624,17751,39.78
20,2323,WINDLAS,EQ,1265833,297143,23.47
20,2324,WINDMACHIN,EQ,188506,174543,92.59
20,2325,WIPRO,EQ,10173639,3043928,29.92
20,2326,WOCKPHARMA,EQ,6942255,1781736,25.67
20,2327,WOMANCART,ST,4800,4800,100.00
20,2328,WONDERLA,EQ,94391,56545,59.91
20,2329,WORTH,EQ,28036,19021,67.84
20,2330,WSTCSTPAPR,EQ,101480,52271,51.51
20,2331,XCHANGING,EQ,443112,160946,36.32
20,2332,XELPMOC,EQ,176022,85561,48.61
20,2333,XPROINDIA,EQ,63810,23777,37.26
20,2334,YAARI,EQ,610186,426421,69.88
20,2335,YASHO,EQ,67788,41305,60.93
20,2336,YATHARTH,EQ,158176,92852,58.70
20,2337,YATRA,EQ,496684,267089,53.77
20,2338,YCCL,SM,12000,12000,100.00
20,2339,YESBANK,EQ,577972312,150412934,26.02
20,2340,YUDIZ,SM,14400,12000,83.33
20,2341,YUKEN,EQ,7413,4338,58.52
20,2342,ZAGGLE,EQ,383089,230867,60.26
20,2343,ZEAL,SM,3600,3600,100.00
20,2344,ZEEL,EQ,17805173,6394129,35.91
20,2345,ZEEMEDIA,EQ,14213632,5088048,35.80
20,2346,ZENITHEXPO,EQ,2940,1551,52.76
20,2347,ZENSARTECH,EQ,1269873,499877,39.36
20,2348,ZFCVINDIA,EQ,7327,3154,43.05
20,2349,ZIMLAB,EQ,1152396,522890,45.37
20,2350,ZODIACLOTH,EQ,32843,20406,62.13
20,2351,ZOMATO,EQ,24228685,10497396,43.33
20,2352,ZOTA,EQ,20854,11097,53.21
20,2353,ZUARI,EQ,2073314,791630,38.18
20,2354,ZUARIIND,EQ,283300,121140,42.76
20,2355,ZYDUSLIFE,EQ,2371842,1009028,42.54
20,2356,ZYDUSWELL,EQ,47546,24542,51.62
