Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03022025,1209807881,0002637
Trade Date <03-FEB-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,2175,SHAHALLOYS,EQ,15534,9488,61.08
20,2176,SHALBY,EQ,67397,35590,52.81
20,2177,SHALPAINTS,EQ,87750,50720,57.80
20,2178,SHANKARA,EQ,88883,33552,37.75
20,2179,SHANTHALA,ST,1200,1200,100.00
20,2180,SHANTI,EQ,51889,38828,74.83
20,2181,SHANTIGEAR,EQ,22136,10638,48.06
20,2182,SHARDACROP,EQ,129137,47712,36.95
20,2183,SHARDAMOTR,EQ,14314,6850,47.86
20,2184,SHAREINDIA,EQ,279071,109119,39.10
20,2185,SHARIABEES,EQ,7868,4491,57.08
20,2186,SHEETAL,SM,54000,40000,74.07
20,2187,SHEMAROO,EQ,14983,11868,79.21
20,2188,SHERA,SM,18000,14000,77.78
20,2189,SHIGAN,SM,1500,1500,100.00
20,2190,SHILPAMED,EQ,149979,66709,44.48
20,2191,SHIVALIK,EQ,96482,40141,41.60
20,2192,SHIVAMAUTO,EQ,82726,42321,51.16
20,2193,SHIVAMILLS,EQ,1759,970,55.14
20,2194,SHIVATEX,EQ,14036,2408,17.16
20,2195,SHK,EQ,145289,80472,55.39
20,2196,SHOPERSTOP,EQ,78807,20331,25.80
20,2197,SHREDIGCEM,EQ,243386,130519,53.63
20,2198,SHREECEM,EQ,31317,11242,35.90
20,2199,SHREEKARNI,ST,4200,3750,89.29
20,2200,SHREEPUSHK,EQ,36428,17184,47.17
20,2201,SHRENIK,EQ,988307,634027,64.15
20,2202,SHREYANIND,EQ,16130,5739,35.58
20,2203,SHRIPISTON,EQ,47688,20146,42.25
20,2204,SHRIRAMFIN,EQ,7442129,3083832,41.44
20,2205,SHRIRAMPPS,EQ,565490,311872,55.15
20,2206,SHYAMCENT,EQ,101515,70551,69.50
20,2207,SHYAMMETL,EQ,387459,221559,57.18
20,2208,SIEMENS,EQ,1731436,844472,48.77
20,2209,SIGACHI,EQ,522172,278879,53.41
20,2210,SIGIND,EQ,17219,9315,54.10
20,2211,SIGMA,EQ,6342,3458,54.53
20,2212,SIGNATURE,EQ,482926,34410,7.13
20,2213,SIKKO,EQ,35213,19640,55.77
20,2214,SIL,EQ,15997,9239,57.75
20,2215,SILGO,EQ,197878,75011,37.91
20,2216,SILINV,EQ,3884,2181,56.15
20,2217,SILKFLEX,SM,20000,20000,100.00
20,2218,SILLYMONKS,EQ,653,592,90.66
20,2219,SILVER,EQ,187168,121068,64.68
20,2220,SILVER1,EQ,89305,67289,75.35
20,2221,SILVERADD,EQ,12956,8992,69.40
20,2222,SILVERBEES,EQ,5434913,3739327,68.80
20,2223,SILVERETF,EQ,103430,73148,70.72
20,2224,SILVERIETF,EQ,757900,600456,79.23
20,2225,SILVERTUC,EQ,10286,1831,17.80
20,2226,SILVRETF,EQ,921826,900151,97.65
20,2227,SINCLAIR,EQ,98570,50712,51.45
20,2228,SINDHUTRAD,EQ,733087,232973,31.78
20,2229,SINTERCOM,EQ,2330,1430,61.37
20,2230,SIRCA,EQ,32969,22478,68.18
20,2231,SIS,EQ,56695,25516,45.01
20,2232,SIYSIL,EQ,92451,51759,55.99
20,2233,SJLOGISTIC,SM,21500,14250,66.28
20,2234,SJS,EQ,96812,45014,46.50
20,2235,SJVN,EQ,8918062,1989685,22.31
20,2236,SKFINDIA,EQ,26958,16994,63.04
20,2237,SKIPPER,EQ,379730,126173,33.23
20,2238,SKMEGGPROD,EQ,18473,9843,53.28
20,2239,SKP,SM,2500,2500,100.00
20,2240,SKYGOLD,EQ,294122,215167,73.16
20,2241,SLONE,ST,2400,2400,100.00
20,2242,SMALLCAP,EQ,1366981,792299,57.96
20,2243,SMCGLOBAL,EQ,86115,52867,61.39
20,2244,SMLISUZU,EQ,5460,3074,56.30
20,2245,SMLT,EQ,6944,3637,52.38
20,2246,SMSPHARMA,EQ,48686,24775,50.89
20,2247,SMVD,SM,36360,32320,88.89
20,2248,SNOWMAN,EQ,1257750,429800,34.17
20,2249,SOBHA,EQ,275387,84666,30.74
20,2250,SOLARA,EQ,110488,81689,73.93
20,2251,SOLARAPP,E1,8224,7844,95.38
20,2252,SOLARINDS,EQ,76427,34287,44.86
20,2253,SOLEX,ST,11250,10500,93.33
20,2254,SOMANYCERA,EQ,21208,10191,48.05
20,2255,SOMICONVEY,EQ,10456,3434,32.84
20,2256,SONACOMS,EQ,6332539,4429929,69.96
20,2257,SONAMAC,ST,8000,7000,87.50
20,2258,SONAMLTD,EQ,1260181,610598,48.45
20,2259,SONATSOFTW,EQ,227427,130020,57.17
20,2260,SONUINFRA,ST,33000,33000,100.00
20,2261,SOTL,EQ,26149,13033,49.84
20,2262,SOUTHBANK,EQ,5908392,2290136,38.76
20,2263,SOUTHWEST,EQ,22027,11833,53.72
20,2264,SPAL,EQ,38635,18754,48.54
20,2265,SPANDANA,EQ,204006,87114,42.70
20,2266,SPARC,EQ,354891,157439,44.36
20,2267,SPCL,ST,23400,23400,100.00
20,2268,SPECIALITY,EQ,155469,71663,46.09
20,2269,SPECTRUM,SM,3875,2875,74.19
20,2270,SPECTSTM,ST,24000,24000,100.00
20,2271,SPENCERS,EQ,540482,282669,52.30
20,2272,SPIC,EQ,322845,166092,51.45
20,2273,SPLIL,EQ,6364,3611,56.74
20,2274,SPLPETRO,EQ,461941,441217,95.51
20,2275,SPORTKING,EQ,105483,58582,55.54
20,2276,SPPPOLY,ST,12000,12000,100.00
20,2277,SPRL,ST,10400,9600,92.31
20,2278,SRD,EQ,33168,27772,83.73
20,2279,SREEL,EQ,22288,8573,38.46
20,2280,SRF,EQ,2457417,1200927,48.87
20,2281,SRGHFL,EQ,5013,3433,68.48
20,2282,SRHHYPOLTD,EQ,9545,4542,47.59
20,2283,SRIVASAVI,SM,10000,8000,80.00
20,2284,SSDL,EQ,37166,20306,54.64
20,2285,SSEGL,SM,30200,17200,56.95
20,2286,SSFL,SM,4500,4000,88.89
20,2287,S&SPOWER,EQ,4959,4517,91.09
20,2288,SSWL,EQ,157840,109615,69.45
20,2289,STANLEY,EQ,74550,33862,45.42
20,2290,STAR,EQ,729362,321995,44.15
20,2291,STARCEMENT,EQ,267081,89060,33.35
20,2292,STARHEALTH,EQ,1116625,821475,73.57
20,2293,STARPAPER,EQ,12818,6950,54.22
20,2294,STARTECK,EQ,3030,1138,37.56
20,2295,STCINDIA,EQ,31899,13774,43.18
20,2296,STEELCAS,EQ,11713,5517,47.10
20,2297,STEELCITY,EQ,23051,13316,57.77
20,2298,STEELXIND,EQ,1127265,588766,52.23
20,2299,STEL,EQ,10761,8231,76.49
20,2300,STERTOOLS,EQ,70654,31480,44.56
20,2301,STLTECH,EQ,766426,325007,42.41
20,2302,STOVEKRAFT,EQ,766173,188396,24.59
20,2303,STYLAMIND,EQ,69127,33225,48.06
20,2304,STYLEBAAZA,EQ,233330,104832,44.93
20,2305,STYRENIX,EQ,58519,41434,70.80
20,2306,SUBEXLTD,EQ,2876082,1747811,60.77
20,2307,SUBROS,EQ,94074,40953,43.53
20,2308,SUDARSCHEM,EQ,145709,85988,59.01
20,2309,SUKHJITS,EQ,3685,1968,53.41
20,2310,SULA,EQ,485178,162933,33.58
20,2311,SUMICHEM,EQ,287279,91887,31.99
20,2312,SUMMITSEC,EQ,17297,9759,56.42
20,2313,SUNCLAY,EQ,14588,6552,44.91
20,2314,SUNDARAM,EQ,618115,543993,88.01
20,2315,SUNDARMFIN,EQ,129012,49166,38.11
20,2316,SUNDARMHLD,EQ,56306,17276,30.68
20,2317,SUNDRMFAST,EQ,40084,16298,40.66
20,2318,SUNLITE,SM,6000,6000,100.00
20,2319,SUNPHARMA,EQ,2210231,1122123,50.77
20,2320,SUNREST,SM,8000,6400,80.00
20,2321,SUNTECK,EQ,98767,34268,34.70
20,2322,SUNTV,EQ,595626,284996,47.85
20,2323,SUPERHOUSE,EQ,29249,12954,44.29
20,2324,SUPERSPIN,EQ,43699,25864,59.19
20,2325,SUPRAJIT,EQ,35201,13771,39.12
20,2326,SUPREME,EQ,117829,63009,53.47
20,2327,SUPREMEIND,EQ,420339,209652,49.88
20,2328,SUPREMEPWR,ST,62000,59000,95.16
20,2329,SUPRIYA,EQ,127345,35324,27.74
20,2330,SURAJEST,EQ,102600,49591,48.33
20,2331,SURAKSHA,EQ,90535,43056,47.56
20,2332,SURANASOL,EQ,88901,68497,77.05
20,2333,SURANAT&P,EQ,76773,47181,61.46
20,2334,SURANI,ST,3400,3400,100.00
20,2335,SURYALAXMI,EQ,5454,3168,58.09
20,2336,SURYAROSNI,EQ,225110,93977,41.75
20,2337,SURYODAY,EQ,97529,41040,42.08
20,2338,SUTLEJTEX,EQ,59466,30142,50.69
20,2339,SUVEN,EQ,581256,181990,31.31
20,2340,SUVENPHAR,EQ,767977,303134,39.47
20,2341,SUVIDHAA,EQ,109100,77367,70.91
20,2342,SUYOG,EQ,24275,12629,52.02
20,2343,SUZLON,EQ,93425367,48317212,51.72
20,2344,SWANENERGY,EQ,1382911,419504,30.33
20,2345,SWARAJ,SM,171000,131000,76.61
20,2346,SWARAJENG,EQ,10158,4084,40.20
20,2347,SWASTIK,SM,16800,12000,71.43
20,2348,SWELECTES,EQ,13867,6146,44.32
20,2349,SWIGGY,EQ,17169683,4178403,24.34
20,2350,SWSOLAR,EQ,1099507,532783,48.46
20,2351,SYLVANPLY,SM,6000,6000,100.00
20,2352,SYMPHONY,EQ,372210,95050,25.54
20,2353,SYNCOMF,EQ,1798076,942111,52.40
20,2354,SYNGENE,EQ,903454,404973,44.82
20,2355,SYRMA,EQ,2638450,454313,17.22
20,2356,SYSTANGO,SM,20800,11600,55.77
20,2357,TAC,ST,3800,3800,100.00
20,2358,TAINWALCHM,EQ,17502,7822,44.69
20,2359,TAJGVK,EQ,1895062,382562,20.19
20,2360,TALBROAUTO,EQ,25612,14075,54.95
20,2361,TANLA,EQ,522783,191425,36.62
20,2362,TARC,EQ,339327,177498,52.31
20,2363,TARIL,EQ,657333,430350,65.47
20,2364,TARMAT,EQ,4735,2243,47.37
20,2365,TARSONS,EQ,26311,14691,55.84
20,2366,TASTYBITE,EQ,1949,980,50.28
20,2367,TATACHEM,EQ,832855,289262,34.73
20,2368,TATACOMM,EQ,161248,48045,29.80
20,2369,TATACONSUM,EQ,1298543,452827,34.87
20,2370,TATAELXSI,EQ,71348,27693,38.81
20,2371,TATAGOLD,EQ,8881542,6382888,71.87
20,2372,TATAINVEST,EQ,12616,4815,38.17
20,2373,TATAMOTORS,EQ,17806760,7576286,42.55
20,2374,TATAPOWER,EQ,8346246,3157869,37.84
20,2375,TATASTEEL,EQ,27765357,10031570,36.13
20,2376,TATATECH,EQ,531189,300050,56.49
20,2377,TATSILV,EQ,1220898,621951,50.94
20,2378,TATVA,EQ,22833,14135,61.91
20,2379,TBI,SM,600,600,100.00
20,2380,TBOTEK,EQ,49533,20668,41.73
20,2381,TBZ,EQ,191998,93202,48.54
20,2382,TCHF30,NB,324,322,99.38
20,2383,TCI,EQ,26526,13750,51.84
20,2384,TCIEXP,EQ,9695,5666,58.44
20,2385,TCL,SM,17600,11200,63.64
20,2386,TCLCONS,EQ,41645,28929,69.47
20,2387,TCPLPACK,EQ,3782,1858,49.13
20,2388,TCS,EQ,1265713,782762,61.84
20,2389,TDPOWERSYS,EQ,663735,412049,62.08
20,2390,TEAMLEASE,EQ,199523,141388,70.86
20,2391,TECH,EQ,3552,1895,53.35
20,2392,TECHERA,ST,70400,62400,88.64
20,2393,TECHLABS,ST,5625,5625,100.00
20,2394,TECHM,EQ,1415698,757437,53.50
20,2395,TECHNOE,EQ,695856,469252,67.44
20,2396,TECILCHEM,EQ,482,477,98.96
20,2397,TEGA,EQ,41334,26639,64.45
20,2398,TEJASNET,EQ,753076,299802,39.81
20,2399,TEXINFRA,EQ,666879,361170,54.16
20,2400,TEXMOPIPES,EQ,20395,11723,57.48
20,2401,TEXRAIL,EQ,7060200,3458426,48.98
20,2402,TFCILTD,EQ,299847,164408,54.83
20,2403,TGBHOTELS,EQ,1635654,171983,10.51
20,2404,TGL,ST,45400,45200,99.56
20,2405,THANGAMAYL,EQ,26341,13993,53.12
20,2406,THEINVEST,EQ,5289,2345,44.34
20,2407,THEJO,EQ,2308,1312,56.85
20,2408,THEMISMED,EQ,42016,21709,51.67
20,2409,THERMAX,EQ,303729,154974,51.02
20,2410,THESL,ST,3000,3000,100.00
20,2411,THOMASCOOK,EQ,998865,516614,51.72
20,2412,THYROCARE,EQ,15174,8095,53.35
20,2413,TI,EQ,1288872,349455,27.11
20,2414,TIIL,EQ,12351,6919,56.02
20,2415,TIINDIA,EQ,683442,292500,42.80
20,2416,TIL,EQ,7480,4857,64.93
20,2417,TIMETECHNO,EQ,961650,503226,52.33
20,2418,TIMKEN,EQ,156469,110119,70.38
20,2419,TIPSMUSIC,EQ,503371,336709,66.89
20,2420,TIRUMALCHM,EQ,419840,177144,42.19
20,2421,TIRUPATI,SM,5000,5000,100.00
20,2422,TITAGARH,EQ,3415791,813383,23.81
20,2423,TITAN,EQ,1543897,780660,50.56
20,2424,TMB,EQ,76487,32861,42.96
20,2425,TNIDETF,EQ,39545,29016,73.37
20,2426,TNPETRO,EQ,147346,55487,37.66
20,2427,TNPL,EQ,101086,48166,47.65
20,2428,TOKYOPLAST,EQ,2525,2134,84.51
20,2429,TOLINS,EQ,244347,163233,66.80
20,2430,TOP100CASE,EQ,454374,320876,70.62
20,2431,TOP10ADD,EQ,181311,124000,68.39
20,2432,TORNTPHARM,EQ,214736,117959,54.93
20,2433,TORNTPOWER,EQ,1066990,462861,43.38
20,2434,TOTAL,EQ,2681,2216,82.66
20,2435,TOUCHWOOD,EQ,3308,1670,50.48
20,2436,TPLPLASTEH,EQ,131949,17343,13.14
20,2437,TRACXN,EQ,118352,64627,54.61
20,2438,TRANSRAILL,EQ,877182,156854,17.88
20,2439,TRANSWORLD,EQ,41789,20612,49.32
20,2440,TREEHOUSE,EQ,3353,2613,77.93
20,2441,TREJHARA,EQ,11452,8336,72.79
20,2442,TREL,EQ,172296,86127,49.99
20,2443,TRENT,EQ,1498258,670295,44.74
20,2444,TRF,EQ,11479,6894,60.06
20,2445,TRIDENT,EQ,7160051,1453575,20.30
20,2446,TRIDHYA,SM,6000,6000,100.00
20,2447,TRIGYN,EQ,32655,16529,50.62
20,2448,TRITURBINE,EQ,1834003,971220,52.96
20,2449,TRIVENI,EQ,212500,70091,32.98
20,2450,TROM,SM,7800,4800,61.54
20,2451,TRUST,ST,26400,26400,100.00
20,2452,TTKHLTCARE,EQ,1474,1022,69.34
20,2453,TTKPRESTIG,EQ,28859,15297,53.01
20,2454,TTML,EQ,2491042,682045,27.38
20,2455,TUNWAL,SM,56000,30000,53.57
20,2456,TVSELECT,EQ,8777,3733,42.53
20,2457,TVSHLTD,EQ,7921,4210,53.15
20,2458,TVSMOTOR,EQ,3036331,1876402,61.80
20,2459,TVSSCS,EQ,358835,166567,46.42
20,2460,TVSSRICHAK,EQ,1126,710,63.06
20,2461,TVTODAY,EQ,111366,65200,58.55
20,2462,UBL,EQ,816037,289933,35.53
20,2463,UCOBANK,EQ,3401618,1427298,41.96
20,2464,UDAICEMENT,EQ,253402,145423,57.39
20,2465,UDS,EQ,177899,90210,50.71
20,2466,UFLEX,EQ,30426,16300,53.57
20,2467,UFO,EQ,77486,31810,41.05
20,2468,UGARSUGAR,EQ,135474,64711,47.77
20,2469,UGROCAP,EQ,164847,119396,72.43
20,2470,UHTL,ST,54000,46000,85.19
20,2471,UJJIVANSFB,EQ,21042521,10676607,50.74
20,2472,ULTRACEMCO,EQ,450593,266825,59.22
20,2473,UMA,SM,12000,12000,100.00
20,2474,UMAEXPORTS,EQ,38764,25144,64.86
20,2475,UMESLTD,EQ,19507,14657,75.14
20,2476,UNICHEMLAB,EQ,38001,22494,59.19
20,2477,UNIDT,EQ,14572,8261,56.69
20,2478,UNIECOM,EQ,1125369,380349,33.80
20,2479,UNIENTER,EQ,31824,18830,59.17
20,2480,UNIHEALTH,SM,9000,6000,66.67
20,2481,UNIINFO,EQ,3618,1511,41.76
20,2482,UNILEX,SM,84800,84800,100.00
20,2483,UNIMECH,EQ,112708,43874,38.93
20,2484,UNIONBANK,EQ,7636353,3127221,40.95
20,2485,UNIPARTS,EQ,62990,34992,55.55
20,2486,UNITDSPR,EQ,802852,396548,49.39
20,2487,UNITEDTEA,EQ,3509,2145,61.13
20,2488,UNIVCABLES,EQ,36999,16656,45.02
20,2489,UNOMINDA,EQ,718736,400867,55.77
20,2490,UPL,EQ,12713558,4152558,32.66
20,2491,URAVIDEF,EQ,9273,8179,88.20
20,2492,URBAN,ST,20000,17600,88.00
20,2493,USASEEDS,SM,1200,900,75.00
20,2494,USHAFIN,SM,12800,11200,87.50
20,2495,USHAMART,EQ,611207,324630,53.11
20,2496,USK,EQ,40423,25271,62.52
20,2497,UTIAMC,EQ,137328,53965,39.30
20,2498,UTIBANKETF,EQ,2861991,2836853,99.12
20,2499,UTINEXT50,EQ,180069,126055,70.00
20,2500,UTINIFTETF,EQ,60122,53691,89.30
20,2501,UTISENSETF,EQ,731,444,60.74
20,2502,UTISXN50,EQ,4898,2297,46.90
20,2503,UTKARSHBNK,EQ,1015199,456373,44.95
20,2504,UTSSAV,ST,90600,82200,90.73
20,2505,UTTAMSUGAR,EQ,28255,14078,49.82
20,2506,UYFINCORP,EQ,55848,31871,57.07
20,2507,VADILALIND,EQ,4979,2301,46.21
20,2508,VAIBHAVGBL,EQ,377883,122728,32.48
20,2509,VAISHALI,EQ,255339,142627,55.86
20,2510,VAKRANGEE,EQ,1744487,1744487,100.00
20,2511,VAL30IETF,EQ,502343,310790,61.87
20,2512,VALIANTLAB,EQ,117887,110069,93.37
20,2513,VALIANTORG,EQ,95953,59179,61.67
20,2514,VARDHACRLC,EQ,13457,8565,63.65
20,2515,VARROC,EQ,116541,31168,26.74
20,2516,VASCONEQ,EQ,506136,279390,55.20
20,2517,VASWANI,EQ,37466,25267,67.44
20,2518,VBL,EQ,6595246,3392149,51.43
20,2519,VCL,EQ,237357,140174,59.06
20,2520,VDEAL,SM,3600,2400,66.67
20,2521,VEDL,EQ,18277593,7269862,39.77
20,2522,VEEDOL,EQ,9147,4996,54.62
20,2523,VELS,SM,12000,8400,70.00
20,2524,VENKEYS,EQ,32809,10469,31.91
20,2525,VENTIVE,EQ,355512,217926,61.30
20,2526,VENUSPIPES,EQ,77677,42534,54.76
20,2527,VENUSREM,EQ,36622,28936,79.01
20,2528,VERANDA,EQ,92016,51347,55.80
20,2529,VESUVIUS,EQ,5610,2782,49.59
20,2530,VETO,EQ,28641,13583,47.43
20,2531,VGUARD,EQ,339928,149676,44.03
20,2532,VHL,EQ,684,336,49.12
20,2533,VIAZ,SM,2000,2000,100.00
20,2534,VIDHIING,EQ,19565,10619,54.28
20,2535,VIESL,SM,60800,57600,94.74
20,2536,VIJAYA,EQ,180083,58997,32.76
20,2537,VIKASECO,EQ,2289935,1195401,52.20
20,2538,VIKASLIFE,EQ,2434066,1428699,58.70
20,2539,VILAS,SM,21750,18500,85.06
20,2540,VILINBIO,SM,32000,16000,50.00
20,2541,VIMTALABS,EQ,38776,17490,45.11
20,2542,VINATIORGA,EQ,107787,43058,39.95
20,2543,VINCOFE,EQ,198062,104278,52.65
20,2544,VINDHYATEL,EQ,12261,9241,75.37
20,2545,VINEETLAB,EQ,12572,7060,56.16
20,2546,VINSYS,SM,7000,7000,100.00
20,2547,VINYAS,ST,7800,7800,100.00
20,2548,VINYLINDIA,EQ,6537,3676,56.23
20,2549,VIPCLOTHNG,EQ,68604,38585,56.24
20,2550,VIPIND,EQ,423422,225457,53.25
20,2551,VIRINCHI,EQ,140888,71772,50.94
20,2552,VISAKAIND,EQ,115942,45132,38.93
20,2553,VISHNU,EQ,173620,78525,45.23
20,2554,VISHNUINFR,SM,9000,8500,94.44
20,2555,VISHWARAJ,EQ,505900,304492,60.19
20,2556,VISHWAS,SM,6400,6400,100.00
20,2557,VITAL,SM,4800,4800,100.00
20,2558,VIVIANA,ST,9375,8875,94.67
20,2559,VIVIDHA,EQ,542313,367647,67.79
20,2560,VLEGOV,EQ,16466,16466,100.00
20,2561,VLINFRA,ST,9000,9000,100.00
20,2562,VLSFINANCE,EQ,18681,9407,50.36
20,2563,VMARCIND,ST,1500,1250,83.33
20,2564,VMART,EQ,46805,28658,61.23
20,2565,VMM,EQ,66098244,18444186,27.90
20,2566,VOLTAMP,EQ,54210,28127,51.89
20,2567,VOLTAS,EQ,7208353,2971567,41.22
20,2568,VPRPL,EQ,568165,209315,36.84
20,2569,VRAJ,EQ,21050,11105,52.76
20,2570,VRLLOG,EQ,47341,25460,53.78
20,2571,VSCL,ST,3000,3000,100.00
20,2572,VSSL,EQ,30681,15896,51.81
20,2573,VSTIND,EQ,167600,69333,41.37
20,2574,VSTL,EQ,23695,14313,60.41
20,2575,VSTTILLERS,EQ,7152,2884,40.32
20,2576,VTL,EQ,111848,50606,45.25
20,2577,WAAREEENER,EQ,1607782,309444,19.25
20,2578,WABAG,EQ,418832,163783,39.10
20,2579,WALCHANNAG,EQ,1184796,471231,39.77
20,2580,WALPAR,SM,2000,2000,100.00
20,2581,WANBURY,EQ,90752,53394,58.84
20,2582,WCIL,EQ,132164,65171,49.31
20,2583,WEALTH,EQ,7648,4943,64.63
20,2584,WEIZMANIND,EQ,6420,2752,42.87
20,2585,WEL,EQ,233454,129566,55.50
20,2586,WELCORP,EQ,330044,156351,47.37
20,2587,WELENT,EQ,294418,141592,48.09
20,2588,WELINV,EQ,899,566,62.96
20,2589,WELSPUNLIV,EQ,2185208,978328,44.77
20,2590,WENDT,EQ,1049,529,50.43
20,2591,WESTLIFE,EQ,926561,177467,19.15
20,2592,WEWIN,EQ,4859,3378,69.52
20,2593,WHEELS,EQ,21370,9947,46.55
20,2594,WHIRLPOOL,EQ,1151426,766409,66.56
20,2595,WILLAMAGOR,EQ,2929,2811,95.97
20,2596,WINDLAS,EQ,11477,5825,50.75
20,2597,WINDMACHIN,EQ,131350,61940,47.16
20,2598,WINSOL,SM,16000,12000,75.00
20,2599,WIPRO,EQ,14877076,8297126,55.77
20,2600,WOCKPHARMA,EQ,1445203,478040,33.08
20,2601,WOL3D,SM,1000,1000,100.00
20,2602,WONDERLA,EQ,66714,29764,44.61
20,2603,WORTH,EQ,90514,41176,45.49
20,2604,WSI,EQ,36113,20031,55.47
20,2605,WSTCSTPAPR,EQ,67643,48873,72.25
20,2606,WTICAB,ST,2000,2000,100.00
20,2607,XCHANGING,EQ,114664,54443,47.48
20,2608,XELPMOC,EQ,5768,2064,35.78
20,2609,XPROINDIA,EQ,21962,9828,44.75
20,2610,XTGLOBAL,EQ,41143,30537,74.22
20,2611,YASHO,EQ,14433,10753,74.50
20,2612,YASHOPTICS,SM,22400,17600,78.57
20,2613,YATHARTH,EQ,392592,165646,42.19
20,2614,YATRA,EQ,124186,57432,46.25
20,2615,YESBANK,EQ,60072694,20590491,34.28
20,2616,YUKEN,EQ,17559,12523,71.32
20,2617,ZAGGLE,EQ,443275,232552,52.46
20,2618,ZEAL,SM,1800,1800,100.00
20,2619,ZEEL,EQ,5886880,2281336,38.75
20,2620,ZEELEARN,EQ,518464,281367,54.27
20,2621,ZEEMEDIA,EQ,2732283,1510775,55.29
20,2622,ZENITHDRUG,ST,12800,12800,100.00
20,2623,ZENITHEXPO,EQ,369,289,78.32
20,2624,ZENITHSTL,EQ,104187,66628,63.95
20,2625,ZENSARTECH,EQ,4322067,783290,18.12
20,2626,ZENTEC,EQ,654999,277989,42.44
20,2627,ZFCVINDIA,EQ,11798,8792,74.52
20,2628,ZIMLAB,EQ,24711,16762,67.83
20,2629,ZODIAC,EQ,24275,14501,59.74
20,2630,ZODIACLOTH,EQ,1942,1189,61.23
20,2631,ZOMATO,EQ,70249177,25378189,36.13
20,2632,ZOTA,EQ,58098,20743,35.70
20,2633,ZTECH,ST,6000,6000,100.00
20,2634,ZUARI,EQ,123143,56042,45.51
20,2635,ZUARIIND,EQ,21651,16567,76.52
20,2636,ZYDUSLIFE,EQ,509847,257720,50.55
20,2637,ZYDUSWELL,EQ,20326,11065,54.44
